customer_id,cluster_kmeans,cluster_name
36558,0,Regular Cutomers
36559,0,Regular Cutomers
36560,2,Clean & Green
36561,3,Senior Karens
36562,5,Low-Value Occasional Customers
36563,0,Regular Cutomers
36564,4,Promotion Lovers
36565,0,Regular Cutomers
36567,1,Gamers
36568,2,Clean & Green
36569,2,Clean & Green
36570,0,Regular Cutomers
36572,5,Low-Value Occasional Customers
36574,7,Large Families
36575,8,Young Karens
36576,0,Regular Cutomers
36580,0,Regular Cutomers
36581,3,Senior Karens
36582,4,Promotion Lovers
36583,0,Regular Cutomers
36584,1,Gamers
36585,0,Regular Cutomers
36586,0,Regular Cutomers
36587,0,Regular Cutomers
36588,4,Promotion Lovers
36589,7,Large Families
36590,5,Low-Value Occasional Customers
36591,1,Gamers
36592,7,Large Families
36593,4,Promotion Lovers
36596,3,Senior Karens
36597,0,Regular Cutomers
36598,5,Low-Value Occasional Customers
36599,0,Regular Cutomers
36600,6,High-Value Customers
36601,7,Large Families
36603,5,Low-Value Occasional Customers
36604,6,High-Value Customers
36605,7,Large Families
36608,0,Regular Cutomers
36609,2,Clean & Green
36610,4,Promotion Lovers
36612,4,Promotion Lovers
36613,0,Regular Cutomers
36614,4,Promotion Lovers
36615,6,High-Value Customers
36616,8,Young Karens
36617,5,Low-Value Occasional Customers
36618,1,Gamers
36619,4,Promotion Lovers
36621,0,Regular Cutomers
36622,3,Senior Karens
36623,4,Promotion Lovers
36624,7,Large Families
36625,0,Regular Cutomers
36626,0,Regular Cutomers
36628,4,Promotion Lovers
36629,3,Senior Karens
36630,0,Regular Cutomers
36631,4,Promotion Lovers
36632,0,Regular Cutomers
36633,4,Promotion Lovers
36635,4,Promotion Lovers
36636,8,Young Karens
36637,8,Young Karens
36638,4,Promotion Lovers
36640,1,Gamers
36641,2,Clean & Green
36642,3,Senior Karens
36644,4,Promotion Lovers
36646,0,Regular Cutomers
36647,5,Low-Value Occasional Customers
36648,2,Clean & Green
36649,1,Gamers
36650,0,Regular Cutomers
36651,5,Low-Value Occasional Customers
36652,1,Gamers
36653,2,Clean & Green
36654,1,Gamers
36656,4,Promotion Lovers
36657,4,Promotion Lovers
36658,3,Senior Karens
36659,6,High-Value Customers
36664,0,Regular Cutomers
36665,0,Regular Cutomers
36667,5,Low-Value Occasional Customers
36668,3,Senior Karens
36669,0,Regular Cutomers
36671,4,Promotion Lovers
36672,8,Young Karens
36673,4,Promotion Lovers
36675,2,Clean & Green
36676,0,Regular Cutomers
36677,8,Young Karens
36679,4,Promotion Lovers
36680,0,Regular Cutomers
36681,7,Large Families
36682,3,Senior Karens
36683,0,Regular Cutomers
36684,8,Young Karens
36685,1,Gamers
36686,6,High-Value Customers
36688,4,Promotion Lovers
36689,7,Large Families
36690,0,Regular Cutomers
36691,8,Young Karens
36692,5,Low-Value Occasional Customers
36693,1,Gamers
36694,4,Promotion Lovers
36695,7,Large Families
36696,0,Regular Cutomers
36697,0,Regular Cutomers
36700,6,High-Value Customers
36703,7,Large Families
36704,6,High-Value Customers
36705,4,Promotion Lovers
36706,1,Gamers
36707,0,Regular Cutomers
36709,6,High-Value Customers
36710,7,Large Families
36711,0,Regular Cutomers
36712,2,Clean & Green
36713,1,Gamers
36714,1,Gamers
36715,3,Senior Karens
36716,3,Senior Karens
36717,2,Clean & Green
36718,5,Low-Value Occasional Customers
36719,5,Low-Value Occasional Customers
36721,5,Low-Value Occasional Customers
36722,1,Gamers
36723,8,Young Karens
36724,8,Young Karens
36725,1,Gamers
36727,6,High-Value Customers
36728,0,Regular Cutomers
36729,5,Low-Value Occasional Customers
36730,4,Promotion Lovers
36731,5,Low-Value Occasional Customers
36732,6,High-Value Customers
36734,2,Clean & Green
36735,2,Clean & Green
36736,0,Regular Cutomers
36737,5,Low-Value Occasional Customers
36738,0,Regular Cutomers
36739,8,Young Karens
36740,0,Regular Cutomers
36742,0,Regular Cutomers
36744,1,Gamers
36745,6,High-Value Customers
36747,5,Low-Value Occasional Customers
36748,6,High-Value Customers
36749,6,High-Value Customers
36750,0,Regular Cutomers
36752,4,Promotion Lovers
36753,8,Young Karens
36754,3,Senior Karens
36755,5,Low-Value Occasional Customers
36756,5,Low-Value Occasional Customers
36757,5,Low-Value Occasional Customers
36759,6,High-Value Customers
36760,8,Young Karens
36761,4,Promotion Lovers
36762,4,Promotion Lovers
36763,2,Clean & Green
36764,5,Low-Value Occasional Customers
36765,0,Regular Cutomers
36766,4,Promotion Lovers
36767,2,Clean & Green
36768,1,Gamers
36769,5,Low-Value Occasional Customers
36770,3,Senior Karens
36771,0,Regular Cutomers
36772,3,Senior Karens
36773,1,Gamers
36774,5,Low-Value Occasional Customers
36775,6,High-Value Customers
36776,0,Regular Cutomers
36777,8,Young Karens
36778,6,High-Value Customers
36780,0,Regular Cutomers
36781,0,Regular Cutomers
36782,3,Senior Karens
36783,1,Gamers
36784,7,Large Families
36785,5,Low-Value Occasional Customers
36786,6,High-Value Customers
36787,0,Regular Cutomers
36788,2,Clean & Green
36789,1,Gamers
36790,7,Large Families
36791,3,Senior Karens
36793,2,Clean & Green
36795,0,Regular Cutomers
36797,0,Regular Cutomers
36799,1,Gamers
36800,4,Promotion Lovers
36801,8,Young Karens
36803,8,Young Karens
36804,0,Regular Cutomers
36805,7,Large Families
36806,5,Low-Value Occasional Customers
36807,2,Clean & Green
36808,0,Regular Cutomers
36810,7,Large Families
36811,8,Young Karens
36812,5,Low-Value Occasional Customers
36813,4,Promotion Lovers
36815,7,Large Families
36816,0,Regular Cutomers
36817,7,Large Families
36818,4,Promotion Lovers
36819,0,Regular Cutomers
36820,4,Promotion Lovers
36821,4,Promotion Lovers
36823,4,Promotion Lovers
36825,7,Large Families
36826,8,Young Karens
36827,0,Regular Cutomers
36828,5,Low-Value Occasional Customers
36830,2,Clean & Green
36831,4,Promotion Lovers
36833,4,Promotion Lovers
36834,0,Regular Cutomers
36835,2,Clean & Green
36836,2,Clean & Green
36838,8,Young Karens
36839,8,Young Karens
36840,8,Young Karens
36844,4,Promotion Lovers
36845,1,Gamers
36846,5,Low-Value Occasional Customers
36848,0,Regular Cutomers
36849,5,Low-Value Occasional Customers
36850,0,Regular Cutomers
36851,0,Regular Cutomers
36853,4,Promotion Lovers
36856,8,Young Karens
36857,0,Regular Cutomers
36858,0,Regular Cutomers
36859,5,Low-Value Occasional Customers
36860,0,Regular Cutomers
36861,3,Senior Karens
36862,0,Regular Cutomers
36863,0,Regular Cutomers
36864,3,Senior Karens
36865,2,Clean & Green
36866,1,Gamers
36867,0,Regular Cutomers
36868,4,Promotion Lovers
36869,5,Low-Value Occasional Customers
36870,4,Promotion Lovers
36871,0,Regular Cutomers
36872,0,Regular Cutomers
36873,7,Large Families
36874,4,Promotion Lovers
36875,6,High-Value Customers
36876,0,Regular Cutomers
36877,4,Promotion Lovers
36878,6,High-Value Customers
36881,6,High-Value Customers
36882,4,Promotion Lovers
36884,0,Regular Cutomers
36885,4,Promotion Lovers
36886,0,Regular Cutomers
36887,4,Promotion Lovers
36888,0,Regular Cutomers
36890,6,High-Value Customers
36891,8,Young Karens
36892,2,Clean & Green
36893,2,Clean & Green
36894,0,Regular Cutomers
36895,2,Clean & Green
36897,7,Large Families
36899,4,Promotion Lovers
36900,0,Regular Cutomers
36901,4,Promotion Lovers
36902,5,Low-Value Occasional Customers
36903,0,Regular Cutomers
36904,3,Senior Karens
36905,2,Clean & Green
36906,8,Young Karens
36907,0,Regular Cutomers
36909,1,Gamers
36910,5,Low-Value Occasional Customers
36912,5,Low-Value Occasional Customers
36914,0,Regular Cutomers
36915,7,Large Families
36916,6,High-Value Customers
36917,7,Large Families
36921,4,Promotion Lovers
36922,0,Regular Cutomers
36923,0,Regular Cutomers
36924,5,Low-Value Occasional Customers
36925,7,Large Families
36926,5,Low-Value Occasional Customers
36927,0,Regular Cutomers
36928,5,Low-Value Occasional Customers
36929,2,Clean & Green
36931,3,Senior Karens
36932,7,Large Families
36933,4,Promotion Lovers
36934,3,Senior Karens
36935,7,Large Families
36936,0,Regular Cutomers
36937,4,Promotion Lovers
36938,4,Promotion Lovers
36939,0,Regular Cutomers
36940,4,Promotion Lovers
36941,5,Low-Value Occasional Customers
36942,8,Young Karens
36944,2,Clean & Green
36945,0,Regular Cutomers
36947,0,Regular Cutomers
36948,3,Senior Karens
36949,7,Large Families
36950,5,Low-Value Occasional Customers
36951,7,Large Families
36952,4,Promotion Lovers
36953,0,Regular Cutomers
36954,0,Regular Cutomers
36957,4,Promotion Lovers
36959,0,Regular Cutomers
36960,1,Gamers
36961,7,Large Families
36962,1,Gamers
36965,5,Low-Value Occasional Customers
36966,2,Clean & Green
36967,6,High-Value Customers
36968,2,Clean & Green
36972,0,Regular Cutomers
36973,4,Promotion Lovers
36974,6,High-Value Customers
36975,4,Promotion Lovers
36976,1,Gamers
36977,6,High-Value Customers
36978,8,Young Karens
36979,8,Young Karens
36980,0,Regular Cutomers
36981,0,Regular Cutomers
36982,5,Low-Value Occasional Customers
36983,0,Regular Cutomers
36984,3,Senior Karens
36985,4,Promotion Lovers
36986,0,Regular Cutomers
36987,2,Clean & Green
36988,6,High-Value Customers
36989,4,Promotion Lovers
36990,4,Promotion Lovers
36991,2,Clean & Green
36992,2,Clean & Green
36993,1,Gamers
36994,0,Regular Cutomers
36996,7,Large Families
36997,0,Regular Cutomers
36998,6,High-Value Customers
37001,5,Low-Value Occasional Customers
37002,2,Clean & Green
37003,0,Regular Cutomers
37004,0,Regular Cutomers
37005,0,Regular Cutomers
37006,1,Gamers
37007,0,Regular Cutomers
37008,7,Large Families
37009,8,Young Karens
37010,0,Regular Cutomers
37011,6,High-Value Customers
37012,2,Clean & Green
37013,6,High-Value Customers
37014,6,High-Value Customers
37015,4,Promotion Lovers
37017,0,Regular Cutomers
37019,0,Regular Cutomers
37020,4,Promotion Lovers
37021,4,Promotion Lovers
37022,0,Regular Cutomers
37023,0,Regular Cutomers
37024,1,Gamers
37025,2,Clean & Green
37026,8,Young Karens
37027,1,Gamers
37029,6,High-Value Customers
37032,6,High-Value Customers
37034,1,Gamers
37035,2,Clean & Green
37036,7,Large Families
37037,7,Large Families
37038,8,Young Karens
37039,4,Promotion Lovers
37040,0,Regular Cutomers
37041,4,Promotion Lovers
37042,8,Young Karens
37043,7,Large Families
37045,5,Low-Value Occasional Customers
37046,5,Low-Value Occasional Customers
37047,1,Gamers
37048,0,Regular Cutomers
37050,4,Promotion Lovers
37051,0,Regular Cutomers
37052,0,Regular Cutomers
37053,2,Clean & Green
37054,7,Large Families
37055,1,Gamers
37056,4,Promotion Lovers
37057,8,Young Karens
37058,4,Promotion Lovers
37060,0,Regular Cutomers
37061,8,Young Karens
37063,4,Promotion Lovers
37064,8,Young Karens
37066,1,Gamers
37068,2,Clean & Green
37069,6,High-Value Customers
37070,4,Promotion Lovers
37071,0,Regular Cutomers
37072,0,Regular Cutomers
37073,7,Large Families
37074,5,Low-Value Occasional Customers
37077,0,Regular Cutomers
37079,4,Promotion Lovers
37080,6,High-Value Customers
37081,0,Regular Cutomers
37084,5,Low-Value Occasional Customers
37085,7,Large Families
37086,4,Promotion Lovers
37087,3,Senior Karens
37088,4,Promotion Lovers
37089,8,Young Karens
37090,7,Large Families
37092,0,Regular Cutomers
37093,0,Regular Cutomers
37094,7,Large Families
37095,5,Low-Value Occasional Customers
37096,8,Young Karens
37097,4,Promotion Lovers
37098,4,Promotion Lovers
37099,1,Gamers
37100,0,Regular Cutomers
37101,7,Large Families
37102,5,Low-Value Occasional Customers
37103,2,Clean & Green
37104,0,Regular Cutomers
37105,0,Regular Cutomers
37106,0,Regular Cutomers
37107,4,Promotion Lovers
37108,4,Promotion Lovers
37109,0,Regular Cutomers
37110,7,Large Families
37111,2,Clean & Green
37112,1,Gamers
37113,5,Low-Value Occasional Customers
37114,4,Promotion Lovers
37116,7,Large Families
37117,4,Promotion Lovers
37118,1,Gamers
37119,6,High-Value Customers
37120,8,Young Karens
37121,0,Regular Cutomers
37122,2,Clean & Green
37123,4,Promotion Lovers
37124,0,Regular Cutomers
37125,4,Promotion Lovers
37127,4,Promotion Lovers
37128,0,Regular Cutomers
37130,8,Young Karens
37131,4,Promotion Lovers
37132,6,High-Value Customers
37133,1,Gamers
37134,4,Promotion Lovers
37136,4,Promotion Lovers
37137,4,Promotion Lovers
37138,8,Young Karens
37139,7,Large Families
37140,0,Regular Cutomers
37144,1,Gamers
37145,0,Regular Cutomers
37146,5,Low-Value Occasional Customers
37147,0,Regular Cutomers
37149,0,Regular Cutomers
37150,2,Clean & Green
37151,7,Large Families
37152,2,Clean & Green
37153,4,Promotion Lovers
37154,1,Gamers
37156,0,Regular Cutomers
37157,0,Regular Cutomers
37158,8,Young Karens
37159,7,Large Families
37160,7,Large Families
37161,4,Promotion Lovers
37162,1,Gamers
37163,2,Clean & Green
37164,0,Regular Cutomers
37165,4,Promotion Lovers
37166,4,Promotion Lovers
37167,1,Gamers
37168,5,Low-Value Occasional Customers
37169,4,Promotion Lovers
37170,5,Low-Value Occasional Customers
37171,0,Regular Cutomers
37172,8,Young Karens
37173,5,Low-Value Occasional Customers
37174,4,Promotion Lovers
37175,1,Gamers
37176,0,Regular Cutomers
37177,5,Low-Value Occasional Customers
37178,2,Clean & Green
37179,4,Promotion Lovers
37180,1,Gamers
37181,5,Low-Value Occasional Customers
37182,4,Promotion Lovers
37183,7,Large Families
37184,5,Low-Value Occasional Customers
37185,0,Regular Cutomers
37186,2,Clean & Green
37188,4,Promotion Lovers
37189,1,Gamers
37191,2,Clean & Green
37192,4,Promotion Lovers
37194,6,High-Value Customers
37195,8,Young Karens
37196,1,Gamers
37197,6,High-Value Customers
37198,2,Clean & Green
37199,5,Low-Value Occasional Customers
37200,7,Large Families
37203,8,Young Karens
37204,0,Regular Cutomers
37205,1,Gamers
37206,0,Regular Cutomers
37207,0,Regular Cutomers
37208,0,Regular Cutomers
37209,6,High-Value Customers
37210,6,High-Value Customers
37211,6,High-Value Customers
37212,2,Clean & Green
37214,4,Promotion Lovers
37215,0,Regular Cutomers
37216,0,Regular Cutomers
37217,0,Regular Cutomers
37218,5,Low-Value Occasional Customers
37219,2,Clean & Green
37220,8,Young Karens
37221,0,Regular Cutomers
37222,2,Clean & Green
37223,5,Low-Value Occasional Customers
37225,0,Regular Cutomers
37227,4,Promotion Lovers
37228,5,Low-Value Occasional Customers
37230,1,Gamers
37231,1,Gamers
37232,0,Regular Cutomers
37234,7,Large Families
37236,0,Regular Cutomers
37237,7,Large Families
37238,0,Regular Cutomers
37240,0,Regular Cutomers
37241,2,Clean & Green
37242,7,Large Families
37243,7,Large Families
37244,4,Promotion Lovers
37246,2,Clean & Green
37248,5,Low-Value Occasional Customers
37249,4,Promotion Lovers
37251,2,Clean & Green
37252,1,Gamers
37253,4,Promotion Lovers
37254,4,Promotion Lovers
37256,0,Regular Cutomers
37258,5,Low-Value Occasional Customers
37259,4,Promotion Lovers
37260,0,Regular Cutomers
37262,7,Large Families
37265,7,Large Families
37266,0,Regular Cutomers
37267,8,Young Karens
37268,5,Low-Value Occasional Customers
37269,6,High-Value Customers
37270,4,Promotion Lovers
37271,4,Promotion Lovers
37272,0,Regular Cutomers
37273,8,Young Karens
37274,5,Low-Value Occasional Customers
37276,0,Regular Cutomers
37277,8,Young Karens
37278,4,Promotion Lovers
37282,2,Clean & Green
37283,1,Gamers
37286,6,High-Value Customers
37287,2,Clean & Green
37288,2,Clean & Green
37289,4,Promotion Lovers
37290,4,Promotion Lovers
37292,8,Young Karens
37294,6,High-Value Customers
37295,7,Large Families
37296,1,Gamers
37297,0,Regular Cutomers
37298,7,Large Families
37299,2,Clean & Green
37300,4,Promotion Lovers
37301,4,Promotion Lovers
37303,5,Low-Value Occasional Customers
37304,1,Gamers
37305,2,Clean & Green
37306,7,Large Families
37307,0,Regular Cutomers
37308,1,Gamers
37309,1,Gamers
37310,7,Large Families
37311,0,Regular Cutomers
37312,7,Large Families
37313,0,Regular Cutomers
37314,3,Senior Karens
37315,2,Clean & Green
37316,1,Gamers
37317,7,Large Families
37318,8,Young Karens
37319,4,Promotion Lovers
37320,2,Clean & Green
37321,8,Young Karens
37323,4,Promotion Lovers
37324,4,Promotion Lovers
37325,6,High-Value Customers
37326,1,Gamers
37328,4,Promotion Lovers
37329,0,Regular Cutomers
37330,1,Gamers
37331,8,Young Karens
37332,4,Promotion Lovers
37333,8,Young Karens
37334,8,Young Karens
37335,7,Large Families
37336,0,Regular Cutomers
37337,0,Regular Cutomers
37338,4,Promotion Lovers
37339,2,Clean & Green
37341,0,Regular Cutomers
37343,8,Young Karens
37344,1,Gamers
37345,0,Regular Cutomers
37346,7,Large Families
37347,7,Large Families
37348,0,Regular Cutomers
37350,6,High-Value Customers
37351,2,Clean & Green
37352,6,High-Value Customers
37353,8,Young Karens
37354,0,Regular Cutomers
37355,5,Low-Value Occasional Customers
37356,4,Promotion Lovers
37357,6,High-Value Customers
37358,3,Senior Karens
37359,3,Senior Karens
37360,5,Low-Value Occasional Customers
37361,8,Young Karens
37362,1,Gamers
37364,0,Regular Cutomers
37365,8,Young Karens
37366,7,Large Families
37367,2,Clean & Green
37368,5,Low-Value Occasional Customers
37369,5,Low-Value Occasional Customers
37370,3,Senior Karens
37371,5,Low-Value Occasional Customers
37372,0,Regular Cutomers
37373,4,Promotion Lovers
37374,2,Clean & Green
37375,0,Regular Cutomers
37379,0,Regular Cutomers
37380,0,Regular Cutomers
37381,0,Regular Cutomers
37382,4,Promotion Lovers
37383,0,Regular Cutomers
37384,4,Promotion Lovers
37385,0,Regular Cutomers
37388,2,Clean & Green
37389,0,Regular Cutomers
37390,2,Clean & Green
37391,7,Large Families
37392,8,Young Karens
37393,8,Young Karens
37394,5,Low-Value Occasional Customers
37395,1,Gamers
37396,3,Senior Karens
37397,6,High-Value Customers
37398,0,Regular Cutomers
37400,0,Regular Cutomers
37401,5,Low-Value Occasional Customers
37402,0,Regular Cutomers
37403,2,Clean & Green
37405,4,Promotion Lovers
37407,0,Regular Cutomers
37408,8,Young Karens
37409,1,Gamers
37411,5,Low-Value Occasional Customers
37412,4,Promotion Lovers
37414,4,Promotion Lovers
37415,8,Young Karens
37416,4,Promotion Lovers
37417,7,Large Families
37419,8,Young Karens
37421,8,Young Karens
37422,3,Senior Karens
37423,4,Promotion Lovers
37424,0,Regular Cutomers
37425,2,Clean & Green
37426,1,Gamers
37428,4,Promotion Lovers
37429,8,Young Karens
37430,7,Large Families
37431,0,Regular Cutomers
37432,4,Promotion Lovers
37433,4,Promotion Lovers
37434,2,Clean & Green
37435,0,Regular Cutomers
37436,3,Senior Karens
37437,2,Clean & Green
37438,7,Large Families
37439,7,Large Families
37440,4,Promotion Lovers
37441,1,Gamers
37442,8,Young Karens
37444,8,Young Karens
37445,1,Gamers
37447,8,Young Karens
37448,2,Clean & Green
37450,2,Clean & Green
37451,0,Regular Cutomers
37452,0,Regular Cutomers
37453,5,Low-Value Occasional Customers
37454,2,Clean & Green
37455,4,Promotion Lovers
37457,4,Promotion Lovers
37458,3,Senior Karens
37459,5,Low-Value Occasional Customers
37460,0,Regular Cutomers
37461,0,Regular Cutomers
37462,0,Regular Cutomers
37463,4,Promotion Lovers
