customer_id,cluster_kmeans_lifetime,cluster_name
38585,1,Promotion seeker
38586,3,Average customer
38587,6,Clean and green
38588,6,Clean and green
38589,5,Large Families
38590,7,Meetfish
38591,4,Karens junior
38592,3,Average customer
38593,4,Karens junior
38594,4,Karens junior
38595,4,Karens junior
38596,7,Meetfish
38597,7,Meetfish
38598,5,Large Families
38600,2,Karens
38601,5,Large Families
38602,5,Large Families
38603,0,Green screen
38606,5,Large Families
38608,2,Karens
38609,2,Karens
38610,5,Large Families
38611,4,Karens junior
38612,1,Promotion seeker
38613,0,Green screen
38614,7,Meetfish
38615,6,Clean and green
38616,0,Green screen
38617,2,Karens
38618,6,Clean and green
38619,5,Large Families
38620,3,Average customer
38622,5,Large Families
38624,6,Clean and green
38625,1,Promotion seeker
38626,1,Promotion seeker
38627,4,Karens junior
38628,7,Meetfish
38629,7,Meetfish
38630,1,Promotion seeker
38631,0,Green screen
38632,5,Large Families
38633,4,Karens junior
38634,7,Meetfish
38635,2,Karens
38636,0,Green screen
38637,3,Average customer
38638,1,Promotion seeker
38639,0,Green screen
38640,4,Karens junior
38642,0,Green screen
38643,6,Clean and green
38644,0,Green screen
38645,5,Large Families
38646,3,Average customer
38648,6,Clean and green
38649,5,Large Families
38650,6,Clean and green
38652,0,Green screen
38653,5,Large Families
38654,6,Clean and green
38655,5,Large Families
38656,5,Large Families
38658,4,Karens junior
38659,4,Karens junior
38661,4,Karens junior
38662,4,Karens junior
38663,4,Karens junior
38664,4,Karens junior
38665,1,Promotion seeker
38666,1,Promotion seeker
38669,5,Large Families
38670,6,Clean and green
38671,1,Promotion seeker
38673,7,Meetfish
38674,4,Karens junior
38675,5,Large Families
38677,4,Karens junior
38678,0,Green screen
38680,1,Promotion seeker
38681,6,Clean and green
38682,7,Meetfish
38683,5,Large Families
38684,6,Clean and green
38685,4,Karens junior
38686,4,Karens junior
38687,0,Green screen
38688,3,Average customer
38689,0,Green screen
38691,5,Large Families
38692,2,Karens
38693,1,Promotion seeker
38694,7,Meetfish
38695,6,Clean and green
38696,0,Green screen
38697,2,Karens
38698,5,Large Families
38699,2,Karens
38700,5,Large Families
38701,5,Large Families
38702,2,Karens
38703,4,Karens junior
38704,0,Green screen
38705,0,Green screen
38706,0,Green screen
38707,2,Karens
38708,5,Large Families
38709,0,Green screen
38710,1,Promotion seeker
38713,7,Meetfish
38714,3,Average customer
38715,0,Green screen
38716,1,Promotion seeker
38717,1,Promotion seeker
38718,6,Clean and green
38719,7,Meetfish
38721,4,Karens junior
38722,6,Clean and green
38725,4,Karens junior
38726,2,Karens
38727,0,Green screen
38728,2,Karens
38729,5,Large Families
38730,7,Meetfish
38731,6,Clean and green
38733,7,Meetfish
38734,0,Green screen
38737,4,Karens junior
38738,0,Green screen
38739,2,Karens
38741,0,Green screen
38742,6,Clean and green
38743,3,Average customer
38744,0,Green screen
38745,3,Average customer
38746,5,Large Families
38747,7,Meetfish
38748,4,Karens junior
38749,6,Clean and green
38750,3,Average customer
38751,5,Large Families
38752,0,Green screen
38753,5,Large Families
38754,2,Karens
38755,5,Large Families
38756,3,Average customer
38757,4,Karens junior
38758,3,Average customer
38759,0,Green screen
38761,6,Clean and green
38762,4,Karens junior
38763,2,Karens
38764,0,Green screen
38765,4,Karens junior
38766,6,Clean and green
38768,6,Clean and green
38769,2,Karens
38771,0,Green screen
38772,6,Clean and green
38774,0,Green screen
38775,6,Clean and green
38777,0,Green screen
38778,7,Meetfish
38779,6,Clean and green
38780,5,Large Families
38781,0,Green screen
38782,6,Clean and green
38784,1,Promotion seeker
38786,3,Average customer
38787,5,Large Families
38788,7,Meetfish
38789,3,Average customer
38791,2,Karens
38793,7,Meetfish
38794,0,Green screen
38796,4,Karens junior
38797,6,Clean and green
38798,0,Green screen
38799,7,Meetfish
38801,7,Meetfish
38802,6,Clean and green
38803,4,Karens junior
38804,5,Large Families
38806,1,Promotion seeker
38807,0,Green screen
38808,2,Karens
38811,6,Clean and green
38813,6,Clean and green
38814,0,Green screen
38815,7,Meetfish
38818,4,Karens junior
38819,8,
38820,4,Karens junior
38821,1,Promotion seeker
38822,7,Meetfish
38823,0,Green screen
38824,5,Large Families
38825,0,Green screen
38826,4,Karens junior
38827,6,Clean and green
38828,3,Average customer
38829,4,Karens junior
38830,7,Meetfish
38831,0,Green screen
38833,5,Large Families
38835,1,Promotion seeker
38836,7,Meetfish
38837,1,Promotion seeker
38839,1,Promotion seeker
38840,0,Green screen
38841,6,Clean and green
38842,7,Meetfish
38843,1,Promotion seeker
38844,7,Meetfish
38845,1,Promotion seeker
38846,0,Green screen
38848,0,Green screen
38849,4,Karens junior
38851,0,Green screen
38852,6,Clean and green
38853,6,Clean and green
38854,5,Large Families
38855,1,Promotion seeker
38856,3,Average customer
38857,0,Green screen
38858,4,Karens junior
38860,5,Large Families
38861,1,Promotion seeker
38863,2,Karens
38864,0,Green screen
38867,0,Green screen
38869,2,Karens
38870,2,Karens
38871,1,Promotion seeker
38872,0,Green screen
38873,0,Green screen
38874,1,Promotion seeker
38875,6,Clean and green
38876,1,Promotion seeker
38877,7,Meetfish
38878,7,Meetfish
38879,0,Green screen
38880,0,Green screen
38881,3,Average customer
38882,6,Clean and green
38883,0,Green screen
38884,5,Large Families
38885,0,Green screen
38887,3,Average customer
38888,0,Green screen
38889,0,Green screen
38890,8,
38891,0,Green screen
38892,7,Meetfish
38893,4,Karens junior
38896,5,Large Families
38897,4,Karens junior
38898,4,Karens junior
38899,4,Karens junior
38900,4,Karens junior
38901,7,Meetfish
38902,1,Promotion seeker
38903,7,Meetfish
38904,1,Promotion seeker
38905,7,Meetfish
38907,1,Promotion seeker
38910,0,Green screen
38911,5,Large Families
38912,4,Karens junior
38913,4,Karens junior
38914,6,Clean and green
38915,2,Karens
38916,4,Karens junior
38917,6,Clean and green
38918,6,Clean and green
38919,8,
38920,0,Green screen
38921,6,Clean and green
38923,5,Large Families
38924,0,Green screen
38926,7,Meetfish
38927,3,Average customer
38928,3,Average customer
38929,1,Promotion seeker
38930,2,Karens
38931,7,Meetfish
38933,5,Large Families
38934,6,Clean and green
38935,0,Green screen
38936,6,Clean and green
38937,2,Karens
38938,0,Green screen
38939,0,Green screen
38940,7,Meetfish
38941,8,
38942,1,Promotion seeker
38943,7,Meetfish
38944,5,Large Families
38946,7,Meetfish
38947,4,Karens junior
38949,0,Green screen
38950,5,Large Families
38951,0,Green screen
38952,1,Promotion seeker
38954,0,Green screen
38955,1,Promotion seeker
38956,0,Green screen
38958,8,
38959,1,Promotion seeker
38960,8,
38961,1,Promotion seeker
38962,0,Green screen
38963,2,Karens
38964,7,Meetfish
38965,8,
38967,4,Karens junior
38968,6,Clean and green
38969,0,Green screen
38970,7,Meetfish
38971,8,
38972,0,Green screen
38974,0,Green screen
38975,6,Clean and green
38976,3,Average customer
38977,1,Promotion seeker
38978,0,Green screen
38979,5,Large Families
38980,4,Karens junior
38981,0,Green screen
38982,2,Karens
38983,2,Karens
38984,7,Meetfish
38985,3,Average customer
38987,4,Karens junior
38988,0,Green screen
38989,4,Karens junior
38990,7,Meetfish
38993,0,Green screen
38995,7,Meetfish
38996,4,Karens junior
38997,4,Karens junior
38999,1,Promotion seeker
39000,4,Karens junior
39001,2,Karens
39002,1,Promotion seeker
39004,4,Karens junior
39005,6,Clean and green
39006,5,Large Families
39007,0,Green screen
39008,6,Clean and green
39009,3,Average customer
39010,5,Large Families
39011,2,Karens
39012,3,Average customer
39013,6,Clean and green
39014,6,Clean and green
39015,4,Karens junior
39016,1,Promotion seeker
39017,2,Karens
39018,0,Green screen
39019,1,Promotion seeker
39020,2,Karens
39021,2,Karens
39022,0,Green screen
39023,6,Clean and green
39025,2,Karens
39026,2,Karens
39027,4,Karens junior
39028,0,Green screen
39030,5,Large Families
39031,2,Karens
39032,0,Green screen
39033,8,
39034,0,Green screen
39035,1,Promotion seeker
39036,0,Green screen
39037,5,Large Families
39038,4,Karens junior
39039,0,Green screen
39040,4,Karens junior
39041,4,Karens junior
39042,0,Green screen
39043,6,Clean and green
39044,8,
39045,8,
39047,7,Meetfish
39048,4,Karens junior
39049,7,Meetfish
39050,4,Karens junior
39052,0,Green screen
39053,3,Average customer
39054,2,Karens
39055,4,Karens junior
39056,7,Meetfish
39058,7,Meetfish
39059,0,Green screen
39060,3,Average customer
39061,6,Clean and green
39062,0,Green screen
39063,0,Green screen
39065,2,Karens
39067,8,
39068,0,Green screen
39069,6,Clean and green
39071,0,Green screen
39072,2,Karens
39074,1,Promotion seeker
39075,5,Large Families
39076,6,Clean and green
39077,0,Green screen
39078,2,Karens
39079,1,Promotion seeker
39080,0,Green screen
39081,0,Green screen
39082,4,Karens junior
39083,0,Green screen
39084,0,Green screen
39085,6,Clean and green
39086,0,Green screen
39087,8,
39088,0,Green screen
39089,2,Karens
39091,5,Large Families
39092,5,Large Families
39094,5,Large Families
39095,7,Meetfish
39096,7,Meetfish
39097,1,Promotion seeker
39099,4,Karens junior
39100,0,Green screen
39101,0,Green screen
39102,0,Green screen
39103,3,Average customer
39104,0,Green screen
39105,5,Large Families
39106,4,Karens junior
39107,1,Promotion seeker
39108,4,Karens junior
39109,1,Promotion seeker
39110,3,Average customer
39111,4,Karens junior
39112,5,Large Families
39113,6,Clean and green
39114,7,Meetfish
39115,3,Average customer
39116,6,Clean and green
39117,8,
39119,0,Green screen
39120,1,Promotion seeker
39122,5,Large Families
39123,3,Average customer
39125,5,Large Families
39126,7,Meetfish
39128,2,Karens
39129,7,Meetfish
39130,0,Green screen
39131,2,Karens
39132,4,Karens junior
39133,1,Promotion seeker
39134,7,Meetfish
39135,0,Green screen
39136,6,Clean and green
39138,0,Green screen
39139,0,Green screen
39140,0,Green screen
39141,5,Large Families
39142,4,Karens junior
39144,6,Clean and green
39145,6,Clean and green
39146,6,Clean and green
39147,0,Green screen
39149,0,Green screen
39150,0,Green screen
39151,4,Karens junior
39152,2,Karens
39153,0,Green screen
39154,4,Karens junior
39155,1,Promotion seeker
39156,4,Karens junior
39157,2,Karens
39158,7,Meetfish
39159,1,Promotion seeker
39161,1,Promotion seeker
39162,1,Promotion seeker
39163,4,Karens junior
39164,3,Average customer
39165,4,Karens junior
39166,1,Promotion seeker
39168,5,Large Families
39170,7,Meetfish
39173,1,Promotion seeker
39174,1,Promotion seeker
39175,0,Green screen
39176,4,Karens junior
39177,0,Green screen
39178,5,Large Families
39180,2,Karens
39181,3,Average customer
39184,4,Karens junior
39185,1,Promotion seeker
39186,5,Large Families
39187,3,Average customer
39188,1,Promotion seeker
39190,7,Meetfish
39191,4,Karens junior
39192,1,Promotion seeker
39193,4,Karens junior
39194,3,Average customer
39195,6,Clean and green
39196,0,Green screen
39197,5,Large Families
39198,7,Meetfish
39199,8,
39200,0,Green screen
39201,6,Clean and green
39202,4,Karens junior
39203,7,Meetfish
39204,7,Meetfish
39205,4,Karens junior
39206,4,Karens junior
39207,2,Karens
39208,4,Karens junior
39209,5,Large Families
39210,6,Clean and green
39211,1,Promotion seeker
39212,7,Meetfish
39213,8,
39214,0,Green screen
39215,0,Green screen
39216,6,Clean and green
39218,0,Green screen
39219,0,Green screen
39220,0,Green screen
39221,3,Average customer
39222,4,Karens junior
39223,0,Green screen
39224,6,Clean and green
39226,4,Karens junior
39227,6,Clean and green
39229,3,Average customer
39230,0,Green screen
39231,0,Green screen
39232,0,Green screen
39234,8,
39236,2,Karens
39238,2,Karens
39239,0,Green screen
39241,1,Promotion seeker
39242,4,Karens junior
39243,5,Large Families
39244,5,Large Families
39245,1,Promotion seeker
39246,2,Karens
39247,6,Clean and green
39249,4,Karens junior
39251,0,Green screen
39252,6,Clean and green
39255,1,Promotion seeker
39257,4,Karens junior
39258,4,Karens junior
39259,1,Promotion seeker
39260,2,Karens
39261,6,Clean and green
39262,6,Clean and green
39264,2,Karens
39265,6,Clean and green
39266,4,Karens junior
39267,0,Green screen
39268,4,Karens junior
39269,4,Karens junior
39271,4,Karens junior
39274,2,Karens
39275,4,Karens junior
39276,6,Clean and green
39277,3,Average customer
39278,2,Karens
39279,5,Large Families
39280,4,Karens junior
39281,4,Karens junior
39282,0,Green screen
39283,0,Green screen
39285,0,Green screen
39286,5,Large Families
39287,0,Green screen
39288,0,Green screen
39289,0,Green screen
39290,3,Average customer
39291,7,Meetfish
39292,6,Clean and green
39295,4,Karens junior
39296,2,Karens
39297,7,Meetfish
39298,6,Clean and green
39299,3,Average customer
39301,4,Karens junior
39302,1,Promotion seeker
39304,4,Karens junior
39305,1,Promotion seeker
39306,1,Promotion seeker
39307,6,Clean and green
39308,3,Average customer
39309,0,Green screen
39310,7,Meetfish
39311,5,Large Families
39312,4,Karens junior
39313,1,Promotion seeker
39314,2,Karens
39315,0,Green screen
39317,7,Meetfish
39318,5,Large Families
39320,5,Large Families
39321,5,Large Families
39322,6,Clean and green
39323,0,Green screen
39324,2,Karens
39325,7,Meetfish
39326,0,Green screen
39327,2,Karens
39328,4,Karens junior
39329,3,Average customer
39330,4,Karens junior
39332,4,Karens junior
39333,2,Karens
39334,4,Karens junior
39335,7,Meetfish
39336,0,Green screen
39337,5,Large Families
39338,5,Large Families
39339,5,Large Families
39340,0,Green screen
39343,2,Karens
39344,1,Promotion seeker
39345,0,Green screen
39346,3,Average customer
39347,2,Karens
39348,0,Green screen
39349,4,Karens junior
39350,2,Karens
39351,6,Clean and green
39352,3,Average customer
39353,2,Karens
39354,8,
39355,2,Karens
39356,8,
39357,0,Green screen
39358,7,Meetfish
39359,0,Green screen
39360,4,Karens junior
39361,5,Large Families
39363,7,Meetfish
39364,0,Green screen
39365,5,Large Families
39366,2,Karens
39368,7,Meetfish
39369,5,Large Families
39370,5,Large Families
39371,6,Clean and green
39372,6,Clean and green
39373,6,Clean and green
39374,3,Average customer
39375,5,Large Families
39378,2,Karens
39379,4,Karens junior
39381,0,Green screen
39382,4,Karens junior
39383,3,Average customer
39384,8,
39385,2,Karens
39386,7,Meetfish
39387,4,Karens junior
39388,7,Meetfish
39390,7,Meetfish
39391,4,Karens junior
39392,5,Large Families
39394,2,Karens
39395,3,Average customer
39396,0,Green screen
39397,6,Clean and green
39398,4,Karens junior
39400,8,
39401,0,Green screen
39402,7,Meetfish
39404,2,Karens
39405,0,Green screen
39406,1,Promotion seeker
39407,8,
39408,4,Karens junior
39409,1,Promotion seeker
39412,7,Meetfish
39413,2,Karens
39414,5,Large Families
39415,0,Green screen
39416,5,Large Families
39417,4,Karens junior
39418,7,Meetfish
39419,7,Meetfish
39420,2,Karens
39423,4,Karens junior
39424,5,Large Families
39425,7,Meetfish
39426,6,Clean and green
39427,3,Average customer
39428,2,Karens
39429,2,Karens
39430,7,Meetfish
39431,1,Promotion seeker
39433,6,Clean and green
39435,4,Karens junior
39436,0,Green screen
39437,0,Green screen
39439,2,Karens
39440,2,Karens
39442,7,Meetfish
39443,8,
39445,3,Average customer
39447,1,Promotion seeker
39448,2,Karens
39449,2,Karens
39450,5,Large Families
39451,3,Average customer
39452,5,Large Families
39453,4,Karens junior
39454,6,Clean and green
39456,1,Promotion seeker
39458,5,Large Families
39459,1,Promotion seeker
39460,4,Karens junior
39461,4,Karens junior
39462,1,Promotion seeker
39463,3,Average customer
39464,6,Clean and green
39465,4,Karens junior
39466,6,Clean and green
39468,2,Karens
39470,0,Green screen
39472,8,
39473,3,Average customer
39474,4,Karens junior
39475,8,
39476,0,Green screen
39477,0,Green screen
39478,4,Karens junior
39479,3,Average customer
39480,4,Karens junior
39481,2,Karens
39482,3,Average customer
39484,4,Karens junior
39485,0,Green screen
39486,7,Meetfish
39487,0,Green screen
39488,1,Promotion seeker
39489,0,Green screen
39490,0,Green screen
39491,3,Average customer
39492,7,Meetfish
39493,6,Clean and green
39494,2,Karens
39497,3,Average customer
39498,8,
39499,5,Large Families
39500,0,Green screen
39501,1,Promotion seeker
39502,4,Karens junior
39503,6,Clean and green
39504,0,Green screen
39505,3,Average customer
39506,6,Clean and green
39507,3,Average customer
39511,4,Karens junior
39512,5,Large Families
39513,6,Clean and green
39514,2,Karens
39515,3,Average customer
39516,6,Clean and green
39517,7,Meetfish
39518,1,Promotion seeker
39519,7,Meetfish
39520,0,Green screen
39521,0,Green screen
39523,5,Large Families
39524,0,Green screen
39525,1,Promotion seeker
39526,4,Karens junior
39527,4,Karens junior
39528,0,Green screen
39529,4,Karens junior
39531,7,Meetfish
39532,2,Karens
39533,5,Large Families
39534,5,Large Families
39535,4,Karens junior
39536,3,Average customer
39537,1,Promotion seeker
39538,4,Karens junior
39539,0,Green screen
39542,1,Promotion seeker
39543,2,Karens
39544,4,Karens junior
39545,4,Karens junior
39546,7,Meetfish
39548,4,Karens junior
39549,4,Karens junior
39550,2,Karens
39551,8,
39552,1,Promotion seeker
39553,2,Karens
39554,5,Large Families
39555,0,Green screen
